results_type,environment,inter_site_distance_m,site_area_km2,sites_per_km2,frequency_GHz,bandwidth_MHz,number_of_sectors,generation,ant_type,transmission_type,path_loss_dB,received_power_dBm,interference_dBm,sinr_dB,spectral_efficiency_bps_hz,capacity_mbps,capacity_mbps_km2
50_percentile,urban,2800,6.789639165669998,0.14728323193612905,1.8,10,3,4G,macro,1x1,138.0,-87.0,-99.25963731046627,11.3,2.4063,24.063,10.632229230237218
50_percentile,urban,2800,6.789639165669998,0.14728323193612905,2.6,10,3,4G,macro,1x1,142.0,-91.0,-101.3009865640446,10.3,2.4063,24.063,10.632229230237218
50_percentile,urban,2800,6.789639165669998,0.14728323193612905,3.5,50,3,5G,macro,1x1,143.0,-92.0,-105.25963731046627,3.49,1.9141,95.705,42.28722513734169
50_percentile,urban,2800,6.789639165669998,0.14728323193612905,3.7,50,3,5G,macro,1x1,144.0,-93.0,-104.3010061062213,2.49,1.9141,95.705,42.28722513734169
50_percentile,urban,2800,6.789639165669998,0.14728323193612905,26,500,3,5G,macro,1x1,162.0,-111.0,-121.3009865640446,-25.51,0.0,0.0,0.0
50_percentile,urban,2800,6.789639165669998,0.14728323193612905,0.7,10,3,5G,macro,8x8,131.0,-80.0,-93.30102565230659,13.26,22.0,220.0,97.20693307784518
50_percentile,urban,2800,6.789639165669998,0.14728323193612905,3.5,50,3,5G,macro,8x8,143.0,-92.0,-105.25963731046627,3.49,8.0,400.0,176.73987832335484
50_percentile,urban,2800,6.789639165669998,0.14728323193612905,3.7,50,3,5G,macro,8x8,144.0,-93.0,-104.3010061062213,2.49,8.0,400.0,176.73987832335484
50_percentile,urban,2800,6.789639165669998,0.14728323193612905,26,500,3,5G,macro,8x8,162.0,-111.0,-121.3009865640446,-25.51,0.0,0.0,0.0
50_percentile,urban,4800,19.953225303193467,0.05011721086715502,0.7,10,3,5G,macro,1x1,140.0,-89.0,-97.9013597209372,7.29,2.7305,27.305,4.105351328183003
50_percentile,urban,4800,19.953225303193467,0.05011721086715502,0.8,10,3,4G,macro,1x1,146.0,-95.0,-93.98940535046502,-1.7,0.1523,1.523,0.22898553645203124
50_percentile,urban,4800,19.953225303193467,0.05011721086715502,1.8,10,3,4G,macro,1x1,147.0,-96.0,-102.9013597209372,4.97,1.1758,11.758,1.767834496128026
50_percentile,urban,4800,19.953225303193467,0.05011721086715502,2.6,10,3,4G,macro,1x1,151.0,-100.0,-104.9013597209372,2.4699999999999998,0.877,8.77,1.3185838179148484
50_percentile,urban,4800,19.953225303193467,0.05011721086715502,3.5,50,3,5G,macro,1x1,152.0,-101.0,-108.9013597209372,-5.51,0.0,0.0,0.0
50_percentile,urban,4800,19.953225303193467,0.05011721086715502,3.7,50,3,5G,macro,1x1,154.0,-103.0,-107.97881070093007,-7.51,0.0,0.0,0.0
50_percentile,urban,4800,19.953225303193467,0.05011721086715502,26,500,3,5G,macro,1x1,171.0,-120.0,-124.9013597209372,-34.51,0.0,0.0,0.0
50_percentile,urban,4800,19.953225303193467,0.05011721086715502,0.7,10,3,5G,macro,8x8,140.0,-89.0,-97.9013597209372,7.29,12.4,124.0,18.643602442581667
50_percentile,urban,4800,19.953225303193467,0.05011721086715502,3.5,50,3,5G,macro,8x8,152.0,-101.0,-108.9013597209372,-5.51,0.0,0.0,0.0
50_percentile,urban,4800,19.953225303193467,0.05011721086715502,3.7,50,3,5G,macro,8x8,154.0,-103.0,-107.97881070093007,-7.51,0.0,0.0,0.0
50_percentile,urban,4800,19.953225303193467,0.05011721086715502,26,500,3,5G,macro,8x8,171.0,-120.0,-124.9013597209372,-34.51,0.0,0.0,0.0
50_percentile,urban,6800,40.045014670992444,0.024971897456298693,0.7,10,3,5G,macro,1x1,146.0,-95.0,-97.99978290702776,2.26,1.4766,14.766,1.1062051135191193
50_percentile,urban,6800,40.045014670992444,0.024971897456298693,0.8,10,3,4G,macro,1x1,152.0,-101.0,-95.25924267669222,-6.0,0.0,0.0,0.0
50_percentile,urban,6800,40.045014670992444,0.024971897456298693,1.8,10,3,4G,macro,1x1,153.0,-102.0,-103.29666562455623,-0.59,0.1523,1.523,0.11409659947782871
50_percentile,urban,6800,40.045014670992444,0.024971897456298693,2.6,10,3,4G,macro,1x1,157.0,-106.0,-105.30059548432426,-3.52,0.1523,1.523,0.11409659947782871
50_percentile,urban,6800,40.045014670992444,0.024971897456298693,3.5,50,3,5G,macro,1x1,158.0,-107.0,-109.29666562455623,-11.51,0.0,0.0,0.0
50_percentile,urban,6800,40.045014670992444,0.024971897456298693,3.7,50,3,5G,macro,1x1,159.0,-108.0,-108.99978290702776,-12.51,0.0,0.0,0.0
50_percentile,urban,6800,40.045014670992444,0.024971897456298693,26,500,3,5G,macro,1x1,177.0,-126.0,-125.30059548432426,-40.51,0.0,0.0,0.0
50_percentile,urban,6800,40.045014670992444,0.024971897456298693,0.7,10,3,5G,macro,8x8,146.0,-95.0,-97.99978290702776,2.26,6.4,64.0,4.7946043116093495
50_percentile,urban,6800,40.045014670992444,0.024971897456298693,3.5,50,3,5G,macro,8x8,158.0,-107.0,-109.29666562455623,-11.51,0.0,0.0,0.0
50_percentile,urban,6800,40.045014670992444,0.024971897456298693,3.7,50,3,5G,macro,8x8,159.0,-108.0,-108.99978290702776,-12.51,0.0,0.0,0.0
50_percentile,urban,6800,40.045014670992444,0.024971897456298693,26,500,3,5G,macro,8x8,177.0,-126.0,-125.30059548432426,-40.51,0.0,0.0,0.0
50_percentile,urban,8800,67.06500726906692,0.01491090571254199,0.7,10,3,5G,macro,1x1,150.0,-99.0,-98.25963730655762,-2.67,0.0,0.0,0.0
50_percentile,urban,8800,67.06500726906692,0.01491090571254199,0.8,10,3,4G,macro,1x1,156.0,-105.0,-95.30059548432426,-10.74,0.0,0.0,0.0
50_percentile,urban,8800,67.06500726906692,0.01491090571254199,1.8,10,3,4G,macro,1x1,158.0,-107.0,-103.30098613413628,-5.52,0.0,0.0,0.0
50_percentile,urban,8800,67.06500726906692,0.01491090571254199,2.6,10,3,4G,macro,1x1,161.0,-110.0,-106.25943997385833,-7.529999999999999,0.0,0.0,0.0
50_percentile,urban,8800,67.06500726906692,0.01491090571254199,3.5,50,3,5G,macro,1x1,162.0,-111.0,-109.30102521845096,-15.51,0.0,0.0,0.0
50_percentile,urban,8800,67.06500726906692,0.01491090571254199,3.7,50,3,5G,macro,1x1,164.0,-113.0,-109.29670819188702,-17.51,0.0,0.0,0.0
50_percentile,urban,8800,67.06500726906692,0.01491090571254199,26,500,3,5G,macro,1x1,181.0,-130.0,-126.25943997385833,-44.51,0.0,0.0,0.0
50_percentile,urban,8800,67.06500726906692,0.01491090571254199,0.7,10,3,5G,macro,8x8,150.0,-99.0,-98.25963730655762,-2.67,0.3,3.0,0.1341981514128779
50_percentile,urban,8800,67.06500726906692,0.01491090571254199,3.5,50,3,5G,macro,8x8,162.0,-111.0,-109.30102521845096,-15.51,0.0,0.0,0.0
50_percentile,urban,8800,67.06500726906692,0.01491090571254199,3.7,50,3,5G,macro,8x8,164.0,-113.0,-109.29670819188702,-17.51,0.0,0.0,0.0
50_percentile,urban,8800,67.06500726906692,0.01491090571254199,26,500,3,5G,macro,8x8,181.0,-130.0,-126.25943997385833,-44.51,0.0,0.0,0.0
50_percentile,urban,10800,101.01320309741692,0.009899695973759016,0.7,10,3,5G,macro,1x1,150.0,-99.0,-100.3009865445033,1.3,1.4766,14.766,0.4385367322455769
50_percentile,urban,10800,101.01320309741692,0.009899695973759016,0.8,10,3,4G,macro,1x1,156.0,-105.0,-97.30079100446744,-6.74,0.0,0.0,0.0
50_percentile,urban,10800,101.01320309741692,0.009899695973759016,1.8,10,3,4G,macro,1x1,158.0,-107.0,-105.30102521845096,-4.52,0.0,0.0,0.0
50_percentile,urban,10800,101.01320309741692,0.009899695973759016,2.6,10,3,4G,macro,1x1,161.0,-110.0,-108.25963727102445,-7.52,0.0,0.0,0.0
50_percentile,urban,10800,101.01320309741692,0.009899695973759016,3.5,50,3,5G,macro,1x1,162.0,-111.0,-111.30102521845096,-15.51,0.0,0.0,0.0
50_percentile,urban,10800,101.01320309741692,0.009899695973759016,3.7,50,3,5G,macro,1x1,164.0,-113.0,-111.25963730655762,-17.51,0.0,0.0,0.0
50_percentile,urban,10800,101.01320309741692,0.009899695973759016,26,500,3,5G,macro,1x1,181.0,-130.0,-128.25963727102445,-44.51,0.0,0.0,0.0
50_percentile,urban,10800,101.01320309741692,0.009899695973759016,0.7,10,3,5G,macro,8x8,150.0,-99.0,-100.3009865445033,1.3,6.4,64.0,1.900741626961731
50_percentile,urban,10800,101.01320309741692,0.009899695973759016,3.5,50,3,5G,macro,8x8,162.0,-111.0,-111.30102521845096,-15.51,0.0,0.0,0.0
50_percentile,urban,10800,101.01320309741692,0.009899695973759016,3.7,50,3,5G,macro,8x8,164.0,-113.0,-111.25963730655762,-17.51,0.0,0.0,0.0
50_percentile,urban,10800,101.01320309741692,0.009899695973759016,26,500,3,5G,macro,8x8,181.0,-130.0,-128.25963727102445,-44.51,0.0,0.0,0.0
50_percentile,urban,12800,141.88960215604243,0.007047732778193674,0.7,10,3,5G,macro,1x1,147.0,-96.0,-102.30102521845096,4.41,2.4063,24.063,0.508768781525023
50_percentile,urban,12800,141.88960215604243,0.007047732778193674,0.8,10,3,4G,macro,1x1,154.0,-103.0,-99.30102521845096,-3.7,0.0,0.0,0.0
50_percentile,urban,12800,141.88960215604243,0.007047732778193674,1.8,10,3,4G,macro,1x1,154.0,-103.0,-107.30102560931186,-0.52,0.07615,0.7615,0.016100545531783444
50_percentile,urban,12800,141.88960215604243,0.007047732778193674,2.6,10,3,4G,macro,1x1,157.0,-106.0,-110.25963730655762,-3.52,0.0,0.0,0.0
50_percentile,urban,12800,141.88960215604243,0.007047732778193674,3.5,50,3,5G,macro,1x1,158.0,-107.0,-113.30102736819387,-11.51,0.0,0.0,0.0
50_percentile,urban,12800,141.88960215604243,0.007047732778193674,3.7,50,3,5G,macro,1x1,160.0,-109.0,-113.29670861758139,-13.51,0.0,0.0,0.0
50_percentile,urban,12800,141.88960215604243,0.007047732778193674,26,500,3,5G,macro,1x1,177.0,-126.0,-130.25963730655764,-40.51,0.0,0.0,0.0
50_percentile,urban,12800,141.88960215604243,0.007047732778193674,0.7,10,3,5G,macro,8x8,147.0,-96.0,-102.30102521845096,4.41,10.82,108.2,2.287694059801667
50_percentile,urban,12800,141.88960215604243,0.007047732778193674,3.5,50,3,5G,macro,8x8,158.0,-107.0,-113.30102736819387,-11.51,0.0,0.0,0.0
50_percentile,urban,12800,141.88960215604243,0.007047732778193674,3.7,50,3,5G,macro,8x8,160.0,-109.0,-113.29670861758139,-13.51,0.0,0.0,0.0
50_percentile,urban,12800,141.88960215604243,0.007047732778193674,26,500,3,5G,macro,8x8,177.0,-126.0,-130.25963730655764,-40.51,0.0,0.0,0.0
50_percentile,urban,14800,189.69420444494344,0.005271642341030184,0.7,10,3,5G,macro,1x1,148.0,-97.0,-104.30102521845096,4.47,2.4063,24.063,0.3805545889566279
50_percentile,urban,14800,189.69420444494344,0.005271642341030184,0.8,10,3,4G,macro,1x1,154.0,-103.0,-101.30098613413628,-2.7,0.0,0.0,0.0
50_percentile,urban,14800,189.69420444494344,0.005271642341030184,1.8,10,3,4G,macro,1x1,154.0,-103.0,-109.30102521845096,-0.53,0.0,0.0,0.0
50_percentile,urban,14800,189.69420444494344,0.005271642341030184,2.6,10,3,4G,macro,1x1,158.0,-107.0,-112.25963730655762,-4.52,0.0,0.0,0.0
50_percentile,urban,14800,189.69420444494344,0.005271642341030184,3.5,50,3,5G,macro,1x1,159.0,-108.0,-115.30102560931186,-12.51,0.0,0.0,0.0
50_percentile,urban,14800,189.69420444494344,0.005271642341030184,3.7,50,3,5G,macro,1x1,161.0,-110.0,-115.29627884007299,-14.51,0.0,0.0,0.0
50_percentile,urban,14800,189.69420444494344,0.005271642341030184,26,500,3,5G,macro,1x1,178.0,-127.0,-132.25963730655764,-41.51,0.0,0.0,0.0
50_percentile,urban,14800,189.69420444494344,0.005271642341030184,0.7,10,3,5G,macro,8x8,148.0,-97.0,-104.30102521845096,4.47,10.82,108.2,1.7111751038983978
50_percentile,urban,14800,189.69420444494344,0.005271642341030184,3.5,50,3,5G,macro,8x8,159.0,-108.0,-115.30102560931186,-12.51,0.0,0.0,0.0
50_percentile,urban,14800,189.69420444494344,0.005271642341030184,3.7,50,3,5G,macro,8x8,161.0,-110.0,-115.29627884007299,-14.51,0.0,0.0,0.0
50_percentile,urban,14800,189.69420444494344,0.005271642341030184,26,500,3,5G,macro,8x8,178.0,-127.0,-132.25963730655764,-41.51,0.0,0.0,0.0
50_percentile,urban,16800,244.42700996411995,0.004091200887114696,0.7,10,3,5G,macro,1x1,148.5,-97.5,-106.29670861758139,4.3,2.4063,24.063,0.2953397008399227
50_percentile,urban,16800,244.42700996411995,0.004091200887114696,0.8,10,3,4G,macro,1x1,154.0,-103.0,-103.25963730655762,-2.56,0.0,0.0,0.0
50_percentile,urban,16800,244.42700996411995,0.004091200887114696,1.8,10,3,4G,macro,1x1,155.0,-104.0,-111.30098652496201,-1.52,0.0,0.0,0.0
50_percentile,urban,16800,244.42700996411995,0.004091200887114696,2.6,10,3,4G,macro,1x1,159.0,-108.0,-114.12962133726037,-5.52,0.0,0.0,0.0
50_percentile,urban,16800,244.42700996411995,0.004091200887114696,3.5,50,3,5G,macro,1x1,160.0,-109.0,-117.30098652496201,-13.51,0.0,0.0,0.0
50_percentile,urban,16800,244.42700996411995,0.004091200887114696,3.7,50,3,5G,macro,1x1,162.0,-111.0,-117.25963727102445,-15.51,0.0,0.0,0.0
50_percentile,urban,16800,244.42700996411995,0.004091200887114696,26,500,3,5G,macro,1x1,179.0,-128.0,-134.12962133726037,-42.51,0.0,0.0,0.0
50_percentile,urban,16800,244.42700996411995,0.004091200887114696,0.7,10,3,5G,macro,8x8,148.5,-97.5,-106.29670861758139,4.3,10.82,108.2,1.3280038079574301
50_percentile,urban,16800,244.42700996411995,0.004091200887114696,3.5,50,3,5G,macro,8x8,160.0,-109.0,-117.30098652496201,-13.51,0.0,0.0,0.0
50_percentile,urban,16800,244.42700996411995,0.004091200887114696,3.7,50,3,5G,macro,8x8,162.0,-111.0,-117.25963727102445,-15.51,0.0,0.0,0.0
50_percentile,urban,16800,244.42700996411995,0.004091200887114696,26,500,3,5G,macro,8x8,179.0,-128.0,-134.12962133726037,-42.51,0.0,0.0,0.0
50_percentile,urban,18800,306.08801871357196,0.0032670341171889194,0.7,10,3,5G,macro,1x1,149.0,-98.0,-107.30102560931186,4.245,2.1601999999999997,21.601999999999997,0.21172341299854508
50_percentile,urban,18800,306.08801871357196,0.0032670341171889194,0.8,10,3,4G,macro,1x1,155.0,-104.0,-104.30102521845096,-2.52,0.0,0.0,0.0
50_percentile,urban,18800,306.08801871357196,0.0032670341171889194,1.8,10,3,4G,macro,1x1,156.0,-105.0,-112.30102560931186,-2.52,0.0,0.0,0.0
50_percentile,urban,18800,306.08801871357196,0.0032670341171889194,2.6,10,3,4G,macro,1x1,159.0,-108.0,-115.25963730655762,-5.52,0.0,0.0,0.0
50_percentile,urban,18800,306.08801871357196,0.0032670341171889194,3.5,50,3,5G,macro,1x1,161.0,-110.0,-119.12785350735292,-14.51,0.0,0.0,0.0
50_percentile,urban,18800,306.08801871357196,0.0032670341171889194,3.7,50,3,5G,macro,1x1,162.0,-111.0,-118.29670861758139,-15.51,0.0,0.0,0.0
50_percentile,urban,18800,306.08801871357196,0.0032670341171889194,26,500,3,5G,macro,1x1,179.0,-128.0,-135.25963730655764,-42.51,0.0,0.0,0.0
50_percentile,urban,18800,306.08801871357196,0.0032670341171889194,0.7,10,3,5G,macro,8x8,149.0,-98.0,-107.30102560931186,4.245,9.41,94.1,0.9222837312824319
50_percentile,urban,18800,306.08801871357196,0.0032670341171889194,3.5,50,3,5G,macro,8x8,161.0,-110.0,-119.12785350735292,-14.51,0.0,0.0,0.0
50_percentile,urban,18800,306.08801871357196,0.0032670341171889194,3.7,50,3,5G,macro,8x8,162.0,-111.0,-118.29670861758139,-15.51,0.0,0.0,0.0
50_percentile,urban,18800,306.08801871357196,0.0032670341171889194,26,500,3,5G,macro,8x8,179.0,-128.0,-135.25963730655764,-42.51,0.0,0.0,0.0
50_percentile,urban,20800,374.6772306932995,0.002668963892333699,0.7,10,3,5G,macro,1x1,150.0,-99.0,-108.99783393824349,3.4450000000000003,1.9141,19.141,0.153259913589478
50_percentile,urban,20800,374.6772306932995,0.002668963892333699,0.8,10,3,4G,macro,1x1,156.0,-105.0,-106.25963727102445,-3.52,0.0,0.0,0.0
50_percentile,urban,20800,374.6772306932995,0.002668963892333699,1.8,10,3,4G,macro,1x1,157.0,-106.0,-114.25963731011095,-3.52,0.0,0.0,0.0
50_percentile,urban,20800,374.6772306932995,0.002668963892333699,2.6,10,3,4G,macro,1x1,161.0,-110.0,-116.30098652496201,-7.52,0.0,0.0,0.0
50_percentile,urban,20800,374.6772306932995,0.002668963892333699,3.5,50,3,5G,macro,1x1,162.0,-111.0,-120.25963731011095,-15.51,0.0,0.0,0.0
50_percentile,urban,20800,374.6772306932995,0.002668963892333699,3.7,50,3,5G,macro,1x1,163.0,-112.0,-119.99988059642325,-16.51,0.0,0.0,0.0
50_percentile,urban,20800,374.6772306932995,0.002668963892333699,26,500,3,5G,macro,1x1,181.0,-130.0,-136.300986524962,-44.51,0.0,0.0,0.0
50_percentile,urban,20800,374.6772306932995,0.002668963892333699,0.7,10,3,5G,macro,8x8,150.0,-99.0,-108.99783393824349,3.4450000000000003,8.0,80.0,0.6405513341600878
50_percentile,urban,20800,374.6772306932995,0.002668963892333699,3.5,50,3,5G,macro,8x8,162.0,-111.0,-120.25963731011095,-15.51,0.0,0.0,0.0
50_percentile,urban,20800,374.6772306932995,0.002668963892333699,3.7,50,3,5G,macro,8x8,163.0,-112.0,-119.99988059642325,-16.51,0.0,0.0,0.0
50_percentile,urban,20800,374.6772306932995,0.002668963892333699,26,500,3,5G,macro,8x8,181.0,-130.0,-136.300986524962,-44.51,0.0,0.0,0.0
50_percentile,urban,22800,450.19464590330256,0.0022212614234750146,0.7,10,3,5G,macro,1x1,151.0,-100.0,-110.29670862145134,2.48,1.9141,19.141,0.12755149472020577
50_percentile,urban,22800,450.19464590330256,0.0022212614234750146,0.8,10,3,4G,macro,1x1,157.0,-106.0,-107.25963730655762,-3.52,0.0,0.0,0.0
50_percentile,urban,22800,450.19464590330256,0.0022212614234750146,1.8,10,3,4G,macro,1x1,158.0,-107.0,-115.3005958747986,-4.52,0.0,0.0,0.0
50_percentile,urban,22800,450.19464590330256,0.0022212614234750146,2.6,10,3,4G,macro,1x1,162.0,-111.0,-118.1296104812555,-8.52,0.0,0.0,0.0
50_percentile,urban,22800,450.19464590330256,0.0022212614234750146,3.5,50,3,5G,macro,1x1,162.0,-111.0,-121.30098652496201,-15.51,0.0,0.0,0.0
50_percentile,urban,22800,450.19464590330256,0.0022212614234750146,3.7,50,3,5G,macro,1x1,164.0,-113.0,-121.25963727102445,-17.51,0.0,0.0,0.0
50_percentile,urban,22800,450.19464590330256,0.0022212614234750146,26,500,3,5G,macro,1x1,182.0,-131.0,-138.1296104812555,-45.51,0.0,0.0,0.0
50_percentile,urban,22800,450.19464590330256,0.0022212614234750146,0.7,10,3,5G,macro,8x8,151.0,-100.0,-110.29670862145134,2.48,8.0,80.0,0.5331027416340035
50_percentile,urban,22800,450.19464590330256,0.0022212614234750146,3.5,50,3,5G,macro,8x8,162.0,-111.0,-121.30098652496201,-15.51,0.0,0.0,0.0
50_percentile,urban,22800,450.19464590330256,0.0022212614234750146,3.7,50,3,5G,macro,8x8,164.0,-113.0,-121.25963727102445,-17.51,0.0,0.0,0.0
50_percentile,urban,22800,450.19464590330256,0.0022212614234750146,26,500,3,5G,macro,8x8,182.0,-131.0,-138.1296104812555,-45.51,0.0,0.0,0.0
50_percentile,urban,24800,532.6402643435812,0.0018774397411213115,0.7,10,3,5G,macro,1x1,152.0,-101.0,-111.3009865445033,1.48,1.4766,14.766,0.08316682565219186
50_percentile,urban,24800,532.6402643435812,0.0018774397411213115,0.8,10,3,4G,macro,1x1,157.0,-106.0,-108.29627884007299,-3.53,0.0,0.0,0.0
50_percentile,urban,24800,532.6402643435812,0.0018774397411213115,1.8,10,3,4G,macro,1x1,159.0,-108.0,-116.30098652496201,-5.52,0.0,0.0,0.0
50_percentile,urban,24800,532.6402643435812,0.0018774397411213115,2.6,10,3,4G,macro,1x1,162.0,-111.0,-119.25963727102445,-8.52,0.0,0.0,0.0
50_percentile,urban,24800,532.6402643435812,0.0018774397411213115,3.5,50,3,5G,macro,1x1,163.0,-112.0,-122.30100587170648,-16.51,0.0,0.0,0.0
50_percentile,urban,24800,532.6402643435812,0.0018774397411213115,3.7,50,3,5G,macro,1x1,165.0,-114.0,-122.25963727102445,-18.51,0.0,0.0,0.0
50_percentile,urban,24800,532.6402643435812,0.0018774397411213115,26,500,3,5G,macro,1x1,182.0,-131.0,-139.25963727102445,-45.51,0.0,0.0,0.0
50_percentile,urban,24800,532.6402643435812,0.0018774397411213115,0.7,10,3,5G,macro,8x8,152.0,-101.0,-111.3009865445033,1.48,6.4,64.0,0.3604684302952918
50_percentile,urban,24800,532.6402643435812,0.0018774397411213115,3.5,50,3,5G,macro,8x8,163.0,-112.0,-122.30100587170648,-16.51,0.0,0.0,0.0
50_percentile,urban,24800,532.6402643435812,0.0018774397411213115,3.7,50,3,5G,macro,8x8,165.0,-114.0,-122.25963727102445,-18.51,0.0,0.0,0.0
50_percentile,urban,24800,532.6402643435812,0.0018774397411213115,26,500,3,5G,macro,8x8,182.0,-131.0,-139.25963727102445,-45.51,0.0,0.0,0.0
50_percentile,urban,26800,622.0140860141352,0.0016076806337425534,0.7,10,3,5G,macro,1x1,153.0,-102.0,-112.3009865640446,0.48,1.4766,14.766,0.07121703671352762
50_percentile,urban,26800,622.0140860141352,0.0016076806337425534,0.8,10,3,4G,macro,1x1,158.0,-107.0,-109.29627884007299,-4.52,0.0,0.0,0.0
50_percentile,urban,26800,622.0140860141352,0.0016076806337425534,1.8,10,3,4G,macro,1x1,160.0,-109.0,-117.30100587170648,-6.52,0.0,0.0,0.0
50_percentile,urban,26800,622.0140860141352,0.0016076806337425534,2.6,10,3,4G,macro,1x1,163.0,-112.0,-120.25963727102445,-9.52,0.0,0.0,0.0
50_percentile,urban,26800,622.0140860141352,0.0016076806337425534,3.5,50,3,5G,macro,1x1,164.0,-113.0,-123.30102521845096,-17.51,0.0,0.0,0.0
50_percentile,urban,26800,622.0140860141352,0.0016076806337425534,3.7,50,3,5G,macro,1x1,166.0,-115.0,-123.25963727102445,-19.51,0.0,0.0,0.0
50_percentile,urban,26800,622.0140860141352,0.0016076806337425534,26,500,3,5G,macro,1x1,183.0,-132.0,-140.25963727102445,-46.51,0.0,0.0,0.0
50_percentile,urban,26800,622.0140860141352,0.0016076806337425534,0.7,10,3,5G,macro,8x8,153.0,-102.0,-112.3009865640446,0.48,6.4,64.0,0.3086746816785702
50_percentile,urban,26800,622.0140860141352,0.0016076806337425534,3.5,50,3,5G,macro,8x8,164.0,-113.0,-123.30102521845096,-17.51,0.0,0.0,0.0
50_percentile,urban,26800,622.0140860141352,0.0016076806337425534,3.7,50,3,5G,macro,8x8,166.0,-115.0,-123.25963727102445,-19.51,0.0,0.0,0.0
50_percentile,urban,26800,622.0140860141352,0.0016076806337425534,26,500,3,5G,macro,8x8,183.0,-132.0,-140.25963727102445,-46.51,0.0,0.0,0.0
50_percentile,urban,28800,718.3161109149648,0.0013921447463098615,0.7,10,3,5G,macro,1x1,154.0,-103.0,-113.30100610817541,-0.52,0.0,0.0,0.0
50_percentile,urban,28800,718.3161109149648,0.0013921447463098615,0.8,10,3,4G,macro,1x1,159.0,-108.0,-110.25963731011095,-5.52,0.0,0.0,0.0
50_percentile,urban,28800,718.3161109149648,0.0013921447463098615,1.8,10,3,4G,macro,1x1,161.0,-110.0,-118.30098652496201,-7.52,0.0,0.0,0.0
50_percentile,urban,28800,718.3161109149648,0.0013921447463098615,2.6,10,3,4G,macro,1x1,164.0,-113.0,-121.12962133726037,-10.52,0.0,0.0,0.0
50_percentile,urban,28800,718.3161109149648,0.0013921447463098615,3.5,50,3,5G,macro,1x1,165.0,-114.0,-124.30098652496201,-18.51,0.0,0.0,0.0
50_percentile,urban,28800,718.3161109149648,0.0013921447463098615,3.7,50,3,5G,macro,1x1,167.0,-116.0,-124.25963727102445,-20.51,0.0,0.0,0.0
50_percentile,urban,28800,718.3161109149648,0.0013921447463098615,26,500,3,5G,macro,1x1,184.0,-133.0,-141.12962133726037,-47.51,0.0,0.0,0.0
50_percentile,urban,28800,718.3161109149648,0.0013921447463098615,0.7,10,3,5G,macro,8x8,154.0,-103.0,-113.30100610817541,-0.52,0.3,3.0,0.012529302716788752
50_percentile,urban,28800,718.3161109149648,0.0013921447463098615,3.5,50,3,5G,macro,8x8,165.0,-114.0,-124.30098652496201,-18.51,0.0,0.0,0.0
50_percentile,urban,28800,718.3161109149648,0.0013921447463098615,3.7,50,3,5G,macro,8x8,167.0,-116.0,-124.25963727102445,-20.51,0.0,0.0,0.0
